#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 10 24 19 42 250  2.1  2.6    MM    MM    MM  MM 1013.8  17.4  18.3    MM   MM   MM    MM
2024 10 24 19 36 250  1.5  2.1    MM    MM    MM  MM 1013.9  18.3  18.3    MM   MM   MM    MM
2024 10 24 19 30  MM  0.0  0.5    MM    MM    MM  MM 1014.0  19.8  18.4    MM   MM   MM    MM
2024 10 24 19 24  MM  0.0  0.5    MM    MM    MM  MM 1014.0  20.0  18.3    MM   MM   MM    MM
2024 10 24 19 18  MM  0.0  0.5    MM    MM    MM  MM 1014.1  18.7  18.2    MM   MM   MM    MM
2024 10 24 19 12  MM  0.0  1.0    MM    MM    MM  MM 1014.2  18.0  18.2    MM   MM   MM    MM
2024 10 24 19 06  10  0.5  1.0    MM    MM    MM  MM 1014.3  17.4  18.3    MM   MM   MM    MM
2024 10 24 19 00  20  0.5  1.0    MM    MM    MM  MM 1014.3  16.9  18.2    MM   MM -0.4    MM
2024 10 24 18 54  20  1.0  1.5    MM    MM    MM  MM 1014.4  16.4  18.2    MM   MM   MM    MM
2024 10 24 18 48  20  1.0  1.0    MM    MM    MM  MM 1014.4  16.3  18.2    MM   MM   MM    MM
2024 10 24 18 42  20  1.0  1.5    MM    MM    MM  MM 1014.5  16.1  18.3    MM   MM   MM    MM
2024 10 24 18 36  20  1.0  1.0    MM    MM    MM  MM 1014.5  16.2  18.2    MM   MM   MM    MM
2024 10 24 18 30  30  0.5  1.0    MM    MM    MM  MM 1014.5  16.6  18.2    MM   MM   MM    MM
2024 10 24 18 24  10  0.5  1.0    MM    MM    MM  MM 1014.5  16.6  18.1    MM   MM   MM    MM
2024 10 24 18 18  MM  0.0  0.5    MM    MM    MM  MM 1014.4  17.9  17.9    MM   MM   MM    MM
2024 10 24 18 12  MM  0.0  1.0    MM    MM    MM  MM 1014.5  17.2  17.8    MM   MM   MM    MM
2024 10 24 18 06  MM  0.0  1.0    MM    MM    MM  MM 1014.5  17.1  17.8    MM   MM   MM    MM
2024 10 24 18 00 240  0.5  1.0    MM    MM    MM  MM 1014.5  16.2  17.7    MM   MM +0.0    MM
2024 10 24 17 54  MM  0.0  0.5    MM    MM    MM  MM 1014.5  16.7  17.7    MM   MM   MM    MM
2024 10 24 17 48  MM  0.0  1.0    MM    MM    MM  MM 1014.5    MM  17.6    MM   MM   MM    MM
2024 10 24 17 42  MM  0.0  1.0    MM    MM    MM  MM 1014.5    MM  17.5    MM   MM   MM    MM
2024 10 24 17 36 310  1.0  1.5    MM    MM    MM  MM 1014.5    MM  17.4    MM   MM   MM    MM
2024 10 24 17 30 340  1.0  1.5    MM    MM    MM  MM 1014.5  14.7  17.2    MM   MM   MM    MM
2024 10 24 17 24 320  1.0  2.1    MM    MM    MM  MM 1014.5  14.6  17.1    MM   MM   MM    MM
2024 10 24 17 18 330  1.5  2.1    MM    MM    MM  MM 1014.6  14.6  17.0    MM   MM   MM    MM
2024 10 24 17 12 330  1.5  2.1    MM    MM    MM  MM 1014.6  14.6  16.6    MM   MM   MM    MM
2024 10 24 17 06 300  1.5  2.1    MM    MM    MM  MM 1014.6  14.7  16.8    MM   MM   MM    MM
2024 10 24 17 00 310  1.0  2.1    MM    MM    MM  MM 1014.6  14.8  16.6    MM   MM +0.5    MM
2024 10 24 16 54  10  1.0  1.5    MM    MM    MM  MM 1014.6  14.9  16.6    MM   MM   MM    MM
2024 10 24 16 48  20  1.0  1.5    MM    MM    MM  MM 1014.7  14.9  16.7    MM   MM   MM    MM
2024 10 24 16 42 350  1.0  1.5    MM    MM    MM  MM 1014.8  14.8  16.7    MM   MM   MM    MM
2024 10 24 16 36  MM  0.0  1.0    MM    MM    MM  MM 1014.8  14.8  16.8    MM   MM   MM    MM
2024 10 24 16 30  30  0.5  1.0    MM    MM    MM  MM 1014.8  14.6  16.9    MM   MM   MM    MM
2024 10 24 16 24 350  1.0  1.5    MM    MM    MM  MM 1014.7  14.5  17.0    MM   MM   MM    MM
2024 10 24 16 18 360  1.0  1.5    MM    MM    MM  MM 1014.7  14.4  17.0    MM   MM   MM    MM
2024 10 24 16 12  30  1.5  1.5    MM    MM    MM  MM 1014.7  14.3  17.0    MM   MM   MM    MM
2024 10 24 16 06  30  1.0  1.5    MM    MM    MM  MM 1014.6  14.3  17.0    MM   MM   MM    MM
2024 10 24 16 00 320  1.0  1.5    MM    MM    MM  MM 1014.7  14.3  17.1    MM   MM +0.8    MM
2024 10 24 15 54  10  1.0  1.5    MM    MM    MM  MM 1014.8  14.3  17.3    MM   MM   MM    MM
2024 10 24 15 48 340  1.0  1.5    MM    MM    MM  MM 1014.8  14.3  17.2    MM   MM   MM    MM
2024 10 24 15 42  MM  0.0  1.5    MM    MM    MM  MM 1014.8  14.3  17.2    MM   MM   MM    MM
2024 10 24 15 36  10  1.0  1.5    MM    MM    MM  MM 1014.7  14.1  17.2    MM   MM   MM    MM
2024 10 24 15 30  MM  0.0  1.5    MM    MM    MM  MM 1014.6  14.2  17.1    MM   MM   MM    MM
2024 10 24 15 24 180  0.5  1.5    MM    MM    MM  MM 1014.5  14.0  17.1    MM   MM   MM    MM
2024 10 24 15 18 190  1.0  1.5    MM    MM    MM  MM 1014.5  14.0  16.9    MM   MM   MM    MM
2024 10 24 15 12 170  1.0  1.5    MM    MM    MM  MM 1014.5  14.2  17.2    MM   MM   MM    MM
2024 10 24 15 06  MM  0.0  1.5    MM    MM    MM  MM 1014.5  14.3  17.0    MM   MM   MM    MM
2024 10 24 15 00 340  1.0  1.5    MM    MM    MM  MM 1014.5  14.1  17.2    MM   MM +0.6    MM
2024 10 24 14 54  MM  0.0  1.0    MM    MM    MM  MM 1014.4  14.0  17.2    MM   MM   MM    MM
2024 10 24 14 48 360  0.5  1.0    MM    MM    MM  MM 1014.3  14.0  17.2    MM   MM   MM    MM
2024 10 24 14 42  MM  0.0  1.0    MM    MM    MM  MM 1014.2  13.9  17.2    MM   MM   MM    MM
2024 10 24 14 36 350  0.5  1.0    MM    MM    MM  MM 1014.2  13.8  17.3    MM   MM   MM    MM
2024 10 24 14 30  MM  0.0  0.5    MM    MM    MM  MM 1014.1  13.8  17.3    MM   MM   MM    MM
2024 10 24 14 24 180  0.5  1.5    MM    MM    MM  MM 1014.1  13.7  17.4    MM   MM   MM    MM
2024 10 24 14 18 190  1.0  1.5    MM    MM    MM  MM 1014.1  13.8  17.5    MM   MM   MM    MM
2024 10 24 14 12 180  1.0  1.0    MM    MM    MM  MM 1014.1  13.9  17.6    MM   MM   MM    MM
2024 10 24 14 06 180  1.0  1.5    MM    MM    MM  MM 1014.1  14.0  17.7    MM   MM   MM    MM
2024 10 24 14 00 160  1.5  1.5    MM    MM    MM  MM 1014.1  14.0  17.8    MM   MM -0.0    MM
2024 10 24 13 54 150  1.0  1.5    MM    MM    MM  MM 1014.1  14.1  17.8    MM   MM   MM    MM
2024 10 24 13 48  MM  0.0  1.5    MM    MM    MM  MM 1014.0  14.4  17.7    MM   MM   MM    MM
2024 10 24 13 42  MM  0.0  0.5    MM    MM    MM  MM 1014.0  14.4  17.7    MM   MM   MM    MM
2024 10 24 13 36 170  0.5  0.5    MM    MM    MM  MM 1014.0  14.4  17.7    MM   MM   MM    MM
2024 10 24 13 30  MM  0.0  0.5    MM    MM    MM  MM 1014.0  14.4  17.8    MM   MM   MM    MM
2024 10 24 13 24  MM  0.0  0.5    MM    MM    MM  MM 1014.0  14.4  17.9    MM   MM   MM    MM
2024 10 24 13 18  MM  0.0  0.5    MM    MM    MM  MM 1014.0  14.4  17.9    MM   MM   MM    MM
2024 10 24 13 12 180  0.5  1.0    MM    MM    MM  MM 1014.0  14.4  17.8    MM   MM   MM    MM
2024 10 24 13 06 190  1.0  1.5    MM    MM    MM  MM 1013.9  14.5  17.9    MM   MM   MM    MM
2024 10 24 13 00 180  1.0  1.0    MM    MM    MM  MM 1013.9  14.8  17.9    MM   MM -0.7    MM
2024 10 24 12 54 210  1.0  1.5    MM    MM    MM  MM 1013.9  14.9  17.9    MM   MM   MM    MM
2024 10 24 12 48  MM  0.0  1.5    MM    MM    MM  MM 1013.8  14.9  17.9    MM   MM   MM    MM
2024 10 24 12 42 220  1.0  1.0    MM    MM    MM  MM 1013.8  14.9  18.0    MM   MM   MM    MM
2024 10 24 12 36 210  0.5  1.0    MM    MM    MM  MM 1013.8  15.0  18.2    MM   MM   MM    MM
2024 10 24 12 30 180  1.0  1.5    MM    MM    MM  MM 1013.8  15.1  18.1    MM   MM   MM    MM
2024 10 24 12 24 180  1.5  2.1    MM    MM    MM  MM 1013.8  15.2  18.1    MM   MM   MM    MM
2024 10 24 12 18 180  2.1  2.1    MM    MM    MM  MM 1013.9  15.2  18.1    MM   MM   MM    MM
2024 10 24 12 12 180  2.1  2.1    MM    MM    MM  MM 1013.9  15.2  18.1    MM   MM   MM    MM
2024 10 24 12 06 180  1.5  2.1    MM    MM    MM  MM 1013.9  15.4  18.2    MM   MM   MM    MM
2024 10 24 12 00 170  1.5  1.5    MM    MM    MM  MM 1013.9  15.6  18.2    MM   MM -1.2    MM
2024 10 24 11 54  MM  0.0  1.0    MM    MM    MM  MM 1013.8  15.7  18.2    MM   MM   MM    MM
2024 10 24 11 48 160  1.0  1.5    MM    MM    MM  MM 1013.8  15.7  18.3    MM   MM   MM    MM
2024 10 24 11 42 200  0.5  1.0    MM    MM    MM  MM 1013.8  15.8  18.3    MM   MM   MM    MM
2024 10 24 11 36 200  1.0  1.5    MM    MM    MM  MM 1013.7  15.8  18.3    MM   MM   MM    MM
2024 10 24 11 30 170  0.5  1.0    MM    MM    MM  MM 1013.8  15.9  18.4    MM   MM   MM    MM
2024 10 24 11 24 180  1.0  1.5    MM    MM    MM  MM 1013.8  15.9  18.4    MM   MM   MM    MM
2024 10 24 11 18 190  1.0  1.5    MM    MM    MM  MM 1013.9  16.0  18.4    MM   MM   MM    MM
2024 10 24 11 12 170  1.0  1.5    MM    MM    MM  MM 1014.0  16.0  18.4    MM   MM   MM    MM
2024 10 24 11 06 170  1.0  1.5    MM    MM    MM  MM 1014.1  16.0  18.4    MM   MM   MM    MM
2024 10 24 11 00 160  1.5  1.5    MM    MM    MM  MM 1014.2  15.9  18.3    MM   MM -1.1    MM
2024 10 24 10 54 180  1.5  2.1    MM    MM    MM  MM 1014.2  15.8  18.2    MM   MM   MM    MM
2024 10 24 10 48 170  1.5  1.5    MM    MM    MM  MM 1014.3  15.7  18.2    MM   MM   MM    MM
2024 10 24 10 42 180  1.0  1.5    MM    MM    MM  MM 1014.4  15.9  18.4    MM   MM   MM    MM
2024 10 24 10 36 170  1.5  2.1    MM    MM    MM  MM 1014.4  15.8  18.4    MM   MM   MM    MM
2024 10 24 10 30 180  1.5  1.5    MM    MM    MM  MM 1014.4  15.9  18.4    MM   MM   MM    MM
2024 10 24 10 24 180  1.5  1.5    MM    MM    MM  MM 1014.4  16.0  18.4    MM   MM   MM    MM
2024 10 24 10 18 190  1.5  2.1    MM    MM    MM  MM 1014.4  16.3    MM    MM   MM   MM    MM
2024 10 24 10 12 170  1.5  2.1    MM    MM    MM  MM 1014.5  16.5    MM    MM   MM   MM    MM
2024 10 24 10 06 180  1.5  1.5    MM    MM    MM  MM 1014.5  16.6    MM    MM   MM   MM    MM
2024 10 24 10 00 170  0.5  1.0    MM    MM    MM  MM 1014.6  16.8  17.9    MM   MM -1.0    MM
2024 10 24 09 54 180  0.5  1.0    MM    MM    MM  MM 1014.6  16.8  17.7    MM   MM   MM    MM
2024 10 24 09 48 170  1.0  1.5    MM    MM    MM  MM 1014.6  16.7  17.5    MM   MM   MM    MM
2024 10 24 09 42 160  1.5  2.1    MM    MM    MM  MM 1014.7  16.8  17.3    MM   MM   MM    MM
2024 10 24 09 36 180  2.1  2.1    MM    MM    MM  MM 1014.8  16.9  17.1    MM   MM   MM    MM
2024 10 24 09 30 190  1.5  2.1    MM    MM    MM  MM 1014.8  17.0  17.0    MM   MM   MM    MM
2024 10 24 09 24 170  1.0  1.5    MM    MM    MM  MM 1014.9  17.0  17.0    MM   MM   MM    MM
2024 10 24 09 18 160  1.0  1.0    MM    MM    MM  MM 1014.9  17.0  17.1    MM   MM   MM    MM
2024 10 24 09 12 160  1.0  1.0    MM    MM    MM  MM 1014.9  17.1  17.0    MM   MM   MM    MM
2024 10 24 09 06 160  0.5  1.5    MM    MM    MM  MM 1015.0  17.0  16.8    MM   MM   MM    MM
2024 10 24 09 00 170  1.5  1.5    MM    MM    MM  MM 1015.1  17.0  16.9    MM   MM -0.5    MM
2024 10 24 08 54 160  1.0  2.1    MM    MM    MM  MM 1015.2  16.9  16.9    MM   MM   MM    MM
2024 10 24 08 48 170  1.5  2.1    MM    MM    MM  MM 1015.3  17.0  16.9    MM   MM   MM    MM
2024 10 24 08 42 180  1.0  1.5    MM    MM    MM  MM 1015.2  17.0  17.0    MM   MM   MM    MM
2024 10 24 08 36 150  1.0  1.5    MM    MM    MM  MM 1015.2  17.0  17.4    MM   MM   MM    MM
2024 10 24 08 30 180  1.5  1.5    MM    MM    MM  MM 1015.2  17.0  17.6    MM   MM   MM    MM
2024 10 24 08 24 190  1.0  1.5    MM    MM    MM  MM 1015.2  16.8  18.2    MM   MM   MM    MM
2024 10 24 08 18 190  1.5  2.1    MM    MM    MM  MM 1015.2  16.7  18.3    MM   MM   MM    MM
2024 10 24 08 12 200  1.5  1.5    MM    MM    MM  MM 1015.1  17.3  18.4    MM   MM   MM    MM
2024 10 24 08 06  70  0.5  1.0    MM    MM    MM  MM 1015.1  17.9  18.5    MM   MM   MM    MM
2024 10 24 08 00  70  0.5  0.5    MM    MM    MM  MM 1015.3  17.9  18.5    MM   MM -0.5    MM
2024 10 24 07 54  MM  0.0  0.5    MM    MM    MM  MM 1015.3  17.9  18.6    MM   MM   MM    MM
2024 10 24 07 48 120  0.5  1.0    MM    MM    MM  MM 1015.3    MM  18.5    MM   MM   MM    MM
2024 10 24 07 42 140  1.0  1.5    MM    MM    MM  MM 1015.3  18.1  18.6    MM   MM   MM    MM
2024 10 24 07 36 140  1.0  1.5    MM    MM    MM  MM 1015.2  18.0  18.5    MM   MM   MM    MM
2024 10 24 07 30 150  1.0  1.0    MM    MM    MM  MM 1015.3  18.1  18.5    MM   MM   MM    MM
2024 10 24 07 24 140  1.0  1.0    MM    MM    MM  MM 1015.3  18.1  18.5    MM   MM   MM    MM
2024 10 24 07 18 150  1.0  1.0    MM    MM    MM  MM 1015.3    MM    MM    MM   MM   MM    MM
2024 10 24 07 12 140  0.5  0.5    MM    MM    MM  MM 1015.4  18.2  18.3    MM   MM   MM    MM
2024 10 24 07 06 120  0.5  0.5    MM    MM    MM  MM 1015.5  18.1  18.2    MM   MM   MM    MM
2024 10 24 07 00  MM  0.0  0.5    MM    MM    MM  MM 1015.6  18.1  18.1    MM   MM +0.0    MM
2024 10 24 06 54  MM  0.0  0.5    MM    MM    MM  MM 1015.6  18.1  17.9    MM   MM   MM    MM
2024 10 24 06 48  MM  0.0  0.5    MM    MM    MM  MM 1015.6    MM    MM    MM   MM   MM    MM
2024 10 24 06 42  MM  0.0  0.5    MM    MM    MM  MM 1015.6  18.1  17.4    MM   MM   MM    MM
2024 10 24 06 36  MM  0.0  0.5    MM    MM    MM  MM 1015.5  18.2  17.3    MM   MM   MM    MM
2024 10 24 06 30 130  0.5  0.5    MM    MM    MM  MM 1015.4  18.3  17.2    MM   MM   MM    MM
2024 10 24 06 24  MM  0.0  0.5    MM    MM    MM  MM 1015.4  18.2  17.0    MM   MM   MM    MM
2024 10 24 06 18  MM  0.0  0.5    MM    MM    MM  MM 1015.6    MM    MM    MM   MM   MM    MM
2024 10 24 06 12  MM  0.0  0.5    MM    MM    MM  MM 1015.6  17.8  16.9    MM   MM   MM    MM
2024 10 24 06 06  MM  0.0  0.5    MM    MM    MM  MM 1015.6  17.7  17.0    MM   MM   MM    MM
2024 10 24 06 00  MM  0.0  0.0    MM    MM    MM  MM 1015.6  17.7  16.9    MM   MM +0.4    MM
2024 10 24 05 54  MM  0.0  0.0    MM    MM    MM  MM 1015.6  17.8  17.0    MM   MM   MM    MM
2024 10 24 05 48  MM  0.0  0.5    MM    MM    MM  MM 1015.6  18.1  16.9    MM   MM   MM    MM
2024 10 24 05 42 150  0.5  1.0    MM    MM    MM  MM 1015.6  18.4  17.0    MM   MM   MM    MM
2024 10 24 05 36 150  0.5  0.5    MM    MM    MM  MM 1015.6  18.3  17.1    MM   MM   MM    MM
2024 10 24 05 30  MM  0.0  0.0    MM    MM    MM  MM 1015.6  18.2  17.2    MM   MM   MM    MM
2024 10 24 05 24  MM  0.0  0.0    MM    MM    MM  MM 1015.7  18.1  17.3    MM   MM   MM    MM
2024 10 24 05 18  MM  0.0  0.0    MM    MM    MM  MM 1015.7  18.0  17.4    MM   MM   MM    MM
2024 10 24 05 12  MM  0.0  0.0    MM    MM    MM  MM 1015.8  17.9  17.4    MM   MM   MM    MM
2024 10 24 05 06  MM  0.0  0.0    MM    MM    MM  MM 1015.8  17.9  17.7    MM   MM   MM    MM
2024 10 24 05 00  MM  0.0  0.5    MM    MM    MM  MM 1015.8  18.2  18.1    MM   MM +0.5    MM
2024 10 24 04 54  MM  0.0  0.5    MM    MM    MM  MM 1015.7  18.0  18.4    MM   MM   MM    MM
2024 10 24 04 48  MM  0.0  0.5    MM    MM    MM  MM 1015.7  18.1  18.4    MM   MM   MM    MM
2024 10 24 04 42 180  0.5  1.0    MM    MM    MM  MM 1015.6  18.2  18.6    MM   MM   MM    MM
2024 10 24 04 36 170  0.5  0.5    MM    MM    MM  MM 1015.6  18.1  18.6    MM   MM   MM    MM
2024 10 24 04 30  MM  0.0  0.5    MM    MM    MM  MM 1015.5  18.2  18.5    MM   MM   MM    MM
2024 10 24 04 24  MM  0.0  0.5    MM    MM    MM  MM 1015.5  18.5  18.4    MM   MM   MM    MM
2024 10 24 04 18  MM  0.0  0.5    MM    MM    MM  MM 1015.4  18.3  18.5    MM   MM   MM    MM
2024 10 24 04 12  MM  0.0  0.5    MM    MM    MM  MM 1015.4  18.6  18.4    MM   MM   MM    MM
2024 10 24 04 06 330  0.5  0.5    MM    MM    MM  MM 1015.4  18.9  18.4    MM   MM   MM    MM
2024 10 24 04 00 330  0.5  1.0    MM    MM    MM  MM 1015.4  19.2  18.4    MM   MM +0.7    MM
2024 10 24 03 54  50  0.5  1.0    MM    MM    MM  MM 1015.3  19.1  18.4    MM   MM   MM    MM
2024 10 24 03 48  MM  0.0  0.5    MM    MM    MM  MM 1015.2  18.8  18.4    MM   MM   MM    MM
2024 10 24 03 42  MM  0.0  0.0    MM    MM    MM  MM 1015.3  18.5  18.3    MM   MM   MM    MM
2024 10 24 03 36  MM  0.0  0.0    MM    MM    MM  MM 1015.2  18.7  18.4    MM   MM   MM    MM
2024 10 24 03 30  MM  0.0  0.0    MM    MM    MM  MM 1015.2  18.8  18.3    MM   MM   MM    MM
2024 10 24 03 24  MM  0.0  0.5    MM    MM    MM  MM 1015.3  19.0  18.4    MM   MM   MM    MM
2024 10 24 03 18  MM  0.0  0.5    MM    MM    MM  MM 1015.2  19.2  18.5    MM   MM   MM    MM
2024 10 24 03 12  MM  0.0  0.5    MM    MM    MM  MM 1015.2  19.2  18.6    MM   MM   MM    MM
2024 10 24 03 06  MM  0.0  0.5    MM    MM    MM  MM 1015.2  19.0  18.6    MM   MM   MM    MM
2024 10 24 03 00  MM  0.0  0.0    MM    MM    MM  MM 1015.2  19.1  18.8    MM   MM +0.3    MM
2024 10 24 02 54  MM  0.0  0.5    MM    MM    MM  MM 1015.3  19.2  18.6    MM   MM   MM    MM
2024 10 24 02 48  60  0.5  1.0    MM    MM    MM  MM 1015.3  19.3  18.5    MM   MM   MM    MM
2024 10 24 02 42  50  1.0  1.0    MM    MM    MM  MM 1015.3  19.5  18.7    MM   MM   MM    MM
2024 10 24 02 36  60  0.5  0.5    MM    MM    MM  MM 1015.4  19.4  18.6    MM   MM   MM    MM
2024 10 24 02 30  60  0.5  0.5    MM    MM    MM  MM 1015.4  19.3  18.4    MM   MM   MM    MM
2024 10 24 02 24  MM  0.0  0.0    MM    MM    MM  MM 1015.3  19.3  18.3    MM   MM   MM    MM
2024 10 24 02 18  MM  0.0  0.5    MM    MM    MM  MM 1015.3  19.4  18.4    MM   MM   MM    MM
2024 10 24 02 12  MM  0.0  0.5    MM    MM    MM  MM 1015.3  19.4  18.0    MM   MM   MM    MM
2024 10 24 02 06  MM  0.0  0.0    MM    MM    MM  MM 1015.3  19.2  17.2    MM   MM   MM    MM
2024 10 24 02 00  MM  0.0  0.5    MM    MM    MM  MM 1015.3  19.4  17.0    MM   MM -0.0    MM
2024 10 24 01 54  MM  0.0  0.0    MM    MM    MM  MM 1015.2  19.6  17.0    MM   MM   MM    MM
2024 10 24 01 48  MM  0.0  0.5    MM    MM    MM  MM 1015.0  19.7  17.1    MM   MM   MM    MM
2024 10 24 01 42  MM  0.0  0.0    MM    MM    MM  MM 1014.9  19.9  17.4    MM   MM   MM    MM
2024 10 24 01 36  MM  0.0  0.5    MM    MM    MM  MM 1014.7  20.2  17.8    MM   MM   MM    MM
2024 10 24 01 30  MM  0.0  0.5    MM    MM    MM  MM 1014.6  20.4  18.0    MM   MM   MM    MM
2024 10 24 01 24  MM  0.0  0.5    MM    MM    MM  MM 1014.6  20.5  18.1    MM   MM   MM    MM
2024 10 24 01 18  MM  0.0  0.5    MM    MM    MM  MM 1014.6  21.0  18.3    MM   MM   MM    MM
2024 10 24 01 12  40  0.5  0.5    MM    MM    MM  MM 1014.7  21.3  18.6    MM   MM   MM    MM
2024 10 24 01 06  50  0.5  0.5    MM    MM    MM  MM 1014.6  21.4  18.7    MM   MM   MM    MM
2024 10 24 01 00  MM  0.0  0.5    MM    MM    MM  MM 1014.7  21.9  18.7    MM   MM -1.0    MM
2024 10 24 00 54  MM  0.0  0.0    MM    MM    MM  MM 1014.8  22.4  18.6    MM   MM   MM    MM
2024 10 24 00 48  MM  0.0  0.0    MM    MM    MM  MM 1014.8  22.5  18.7    MM   MM   MM    MM
2024 10 24 00 42  MM  0.0  0.0    MM    MM    MM  MM 1014.9  22.5  18.7    MM   MM   MM    MM
2024 10 24 00 36  MM  0.0  0.5    MM    MM    MM  MM 1014.9  22.0  18.8    MM   MM   MM    MM
2024 10 24 00 30  MM  0.0  1.0    MM    MM    MM  MM 1014.9  21.7  19.1    MM   MM   MM    MM
2024 10 24 00 24  20  1.0  1.0    MM    MM    MM  MM 1015.0  21.3  19.3    MM   MM   MM    MM
2024 10 24 00 18 350  0.5  1.0    MM    MM    MM  MM 1015.0  21.2  19.3    MM   MM   MM    MM
2024 10 24 00 12 340  1.0  1.0    MM    MM    MM  MM 1015.0  21.2  19.4    MM   MM   MM    MM
2024 10 24 00 06 350  0.5  1.0    MM    MM    MM  MM 1015.0  21.2  19.6    MM   MM   MM    MM
2024 10 24 00 00  10  1.0  1.5    MM    MM    MM  MM 1014.9  20.9  19.7    MM   MM -1.3    MM
2024 10 23 23 54 360  1.0  1.5    MM    MM    MM  MM 1015.0  20.9  19.8    MM   MM   MM    MM
2024 10 23 23 48  10  1.5  1.5    MM    MM    MM  MM 1015.0  21.1  19.7    MM   MM   MM    MM
2024 10 23 23 42  20  1.0  1.0    MM    MM    MM  MM 1015.0  21.3  19.6    MM   MM   MM    MM
2024 10 23 23 36  20  1.0  1.0    MM    MM    MM  MM 1015.1  21.3  19.5    MM   MM   MM    MM
2024 10 23 23 30  10  1.0  1.0    MM    MM    MM  MM 1015.1  21.4  19.6    MM   MM   MM    MM
2024 10 23 23 24  20  0.5  1.0    MM    MM    MM  MM 1015.1  21.6  19.5    MM   MM   MM    MM
2024 10 23 23 00 340  0.5  1.0    MM    MM    MM  MM 1015.4  21.2  18.9    MM   MM -1.7    MM
2024 10 23 22 54 340  1.0  1.0    MM    MM    MM  MM 1015.5  20.8  18.9    MM   MM   MM    MM
2024 10 23 22 48 330  1.0  1.5    MM    MM    MM  MM 1015.5  20.5  18.9    MM   MM   MM    MM
2024 10 23 22 42 350  1.0  1.5    MM    MM    MM  MM 1015.5  20.3  18.8    MM   MM   MM    MM
2024 10 23 22 36 340  1.0  1.5    MM    MM    MM  MM 1015.5  20.5  18.7    MM   MM   MM    MM
2024 10 23 22 30 320  1.0  1.5    MM    MM    MM  MM 1015.6  20.6  18.5    MM   MM   MM    MM
2024 10 23 22 24 310  1.5  1.5    MM    MM    MM  MM 1015.6  20.6  18.3    MM   MM   MM    MM
2024 10 23 22 18 310  1.0  1.5    MM    MM    MM  MM 1015.6    MM  18.1    MM   MM   MM    MM
2024 10 23 22 12 290  1.0  1.0    MM    MM    MM  MM 1015.7    MM  18.0    MM   MM   MM    MM
2024 10 23 22 06 290  1.0  1.0    MM    MM    MM  MM 1015.7    MM  17.9    MM   MM   MM    MM
2024 10 23 22 00 290  0.5  1.5    MM    MM    MM  MM 1015.7  21.7  17.8    MM   MM -1.9    MM
2024 10 23 21 54 280  1.0  1.0    MM    MM    MM  MM 1015.8  22.0  17.4    MM   MM   MM    MM
2024 10 23 21 48 290  0.5  1.0    MM    MM    MM  MM 1015.9  22.4  17.0    MM   MM   MM    MM
2024 10 23 21 42 290  0.5  1.0    MM    MM    MM  MM 1015.9  21.7  16.6    MM   MM   MM    MM
2024 10 23 21 36 320  1.0  1.0    MM    MM    MM  MM 1015.9  21.0  16.4    MM   MM   MM    MM
2024 10 23 21 30 320  0.5  1.0    MM    MM    MM  MM 1015.9  21.2  16.5    MM   MM   MM    MM
2024 10 23 21 24 340  0.5  1.0    MM    MM    MM  MM 1015.9  21.5  16.3    MM   MM   MM    MM
2024 10 23 21 18  MM  0.0  1.0    MM    MM    MM  MM 1016.0  21.6  16.4    MM   MM   MM    MM
2024 10 23 21 12  MM  0.0  1.0    MM    MM    MM  MM 1016.0  20.8  16.4    MM   MM   MM    MM
2024 10 23 21 06 350  0.5  1.5    MM    MM    MM  MM 1016.1  20.5  16.2    MM   MM   MM    MM
2024 10 23 21 00 340  1.0  1.5    MM    MM    MM  MM 1016.2  20.1  16.2    MM   MM -1.7    MM
2024 10 23 20 54 330  1.0  1.5    MM    MM    MM  MM 1016.3  20.1  16.1    MM   MM   MM    MM
2024 10 23 20 48 330  1.0  1.0    MM    MM    MM  MM 1016.4  20.4  16.0    MM   MM   MM    MM
2024 10 23 20 42 320  0.5  1.0    MM    MM    MM  MM 1016.4  20.9  16.0    MM   MM   MM    MM
2024 10 23 20 36 350  0.5  0.5    MM    MM    MM  MM 1016.5  20.9  16.0    MM   MM   MM    MM
2024 10 23 20 30  MM  0.0  0.5    MM    MM    MM  MM 1016.5  21.1  16.1    MM   MM   MM    MM
2024 10 23 20 24 300  0.5  1.0    MM    MM    MM  MM 1016.7  21.2  16.0    MM   MM   MM    MM
2024 10 23 20 18 300  0.5  1.0    MM    MM    MM  MM 1016.8  21.1  16.0    MM   MM   MM    MM
2024 10 23 20 12 270  0.5  1.0    MM    MM    MM  MM 1016.9  21.2  16.1    MM   MM   MM    MM
2024 10 23 20 06 300  0.5  1.0    MM    MM    MM  MM 1016.9  21.2  16.1    MM   MM   MM    MM
2024 10 23 20 00 300  0.5  1.0    MM    MM    MM  MM 1017.1  20.8  16.1    MM   MM -0.8    MM
2024 10 23 19 54 330  0.5  1.0    MM    MM    MM  MM 1017.1  20.3  16.1    MM   MM   MM    MM
2024 10 23 19 48 320  0.5  1.0    MM    MM    MM  MM 1017.2    MM  16.1    MM   MM   MM    MM
